,Original,Porter,Lancaster,Snowball
16457,gorshek,gorshek,gorshek,gorshek
16458,shriek,shriek,shriek,shriek
16459,schlek,schlek,schlek,schlek
16460,tolek,tolek,tolek,tolek
16461,majdanek,majdanek,majdanek,majdanek
16462,kochanek,kochanek,kochanek,kochanek
16463,kapnek,kapnek,kapnek,kapnek
16464,trek,trek,trek,trek
16465,photek,photek,photek,photek
16466,bifutek,bifutek,bifutek,bifutek
16467,hayek,hayek,hayek,hayek
16468,plazek,plazek,plazek,plazek
16469,wozzek,wozzek,wozzek,wozzek
16470,lahk,lahk,lahk,lahk
16471,sheik,sheik,sheik,sheik
16472,reik,reik,reik,reik
16473,tewfik,tewfik,tewfik,tewfik
16474,visrhanik,visrhanik,visrhanik,visrhanik
16475,globocnik,globocnik,globocnik,globocnik
16476,bubenik,bubenik,bubenik,bubenik
16477,krasnik,krasnik,krasnik,krasnik
16478,resnik,resnik,resnik,resnik
16479,beatnik,beatnik,beatnik,beatnik
16480,sputnik,sputnik,sputnik,sputnik
16481,fredrik,fredrik,fredrik,fredrik
16482,hendrik,hendrik,hendrik,hendrik
16483,erik,erik,erik,erik
16484,frederik,frederik,frederik,frederik
16485,henrik,henrik,henrik,henrik
16486,alusik,alusik,alusik,alusik
16487,ajk,ajk,ajk,ajk
16488,kkk,kkk,kkk,kkk
16489,chalk,chalk,chalk,chalk
16490,salk,salk,salk,salk
16491,talk,talk,talk,talk
16492,walk,walk,walk,walk
16493,sidewalk,sidewalk,sidewalk,sidewalk
16494,crosswalk,crosswalk,crosswalk,crosswalk
16495,elk,elk,elk,elk
16496,milk,milk,milk,milk
16497,silk,silk,silk,silk
16498,folk,folk,folk,folk
16499,homefolk,homefolk,homefolk,homefolk
16500,menfolk,menfolk,menfolk,menfolk
16501,norfolk,norfolk,norfolk,norfolk
16502,yolk,yolk,yolk,yolk
16503,bulk,bulk,bulk,bulk
16504,hulk,hulk,hulk,hulk
16505,skulk,skulk,skulk,skulk
16506,bank,bank,bank,bank
16507,riverbank,riverbank,riverbank,riverbank
16508,burbank,burbank,burbank,burbank
16509,dank,dank,dank,dank
16510,hank,hank,hank,hank
16511,shank,shank,shank,shank
16512,thank,thank,thank,thank
16513,blank,blank,blank,blank
16514,flank,flank,flank,flank
16515,plank,plank,plank,plank
16516,gangplank,gangplank,gangplank,gangplank
16517,rank,rank,rank,rank
16518,crank,crank,crank,crank
16519,drank,drank,drank,drank
16520,frank,frank,frank,frank
16521,shrank,shrank,shrank,shrank
16522,prank,prank,prank,prank
16523,sank,sank,sank,sank
16524,tank,tank,tank,tank
16525,swank,swank,swank,swank
16526,yank,yank,yank,yank
16527,schenk,schenk,schenk,schenk
16528,ink,ink,ink,ink
16529,fink,fink,fink,fink
16530,think,think,think,think
16531,rethink,rethink,rethink,rethink
16532,link,link,link,link
16533,blink,blink,blink,blink
16534,mink,mink,mink,mink
16535,pink,pink,pink,pink
16536,rink,rink,rink,rink
16537,brink,brink,brink,brink
16538,drink,drink,drink,drink
16539,shrink,shrink,shrink,shrink
16540,sink,sink,sink,sink
16541,neversink,neversink,neversink,neversink
16542,stink,stink,stink,stink
16543,wink,wink,wink,wink
16544,seekonk,seekonk,seekonk,seekonk
16545,monk,monk,monk,monk
16546,dronk,dronk,dronk,dronk
16547,tonk,tonk,tonk,tonk
16548,bunk,bunk,bunk,bunk
16549,dunk,dunk,dunk,dunk
16550,funk,funk,funk,funk
16551,rundfunk,rundfunk,rundfunk,rundfunk
16552,gunk,gunk,gunk,gunk
16553,hunk,hunk,hunk,hunk
16554,chunk,chunk,chunk,chunk
16555,thunk,thunk,thunk,thunk
16556,junk,junk,junk,junk
16557,punk,punk,punk,punk
16558,drunk,drunk,drunk,drunk
16559,schrunk,schrunk,schrunk,schrunk
16560,trunk,trunk,trunk,trunk
16561,sunk,sunk,sunk,sunk
16562,stunk,stunk,stunk,stunk
16563,ok,ok,ok,ok
16564,zhok,zhok,zhok,zhok
16565,kok,kok,kok,kok
16566,hickok,hickok,hickok,hickok
16567,bangkok,bangkok,bangkok,bangkok
16568,ekwanok,ekwanok,ekwanok,ekwanok
16569,book,book,book,book
16570,handbook,handbook,handbook,handbook
16571,guidebook,guidebook,guidebook,guidebook
16572,casebook,casebook,casebook,casebook
16573,notebook,notebook,notebook,notebook
16574,bluebook,bluebook,bluebook,bluebook
16575,songbook,songbook,songbook,songbook
16576,sketchbook,sketchbook,sketchbook,sketchbook
16577,checkbook,checkbook,checkbook,checkbook
16578,scrapbook,scrapbook,scrapbook,scrapbook
16579,yearbook,yearbook,yearbook,yearbook
16580,pocketbook,pocketbook,pocketbook,pocketbook
16581,textbook,textbook,textbook,textbook
16582,cook,cook,cook,cook
16583,gobbledygook,gobbledygook,gobbledygook,gobbledygook
16584,hook,hook,hook,hook
16585,pumblechook,pumblechook,pumblechook,pumblechook
16586,redhook,redhook,redhook,redhook
16587,unhook,unhook,unhook,unhook
16588,shook,shook,shook,shook
16589,look,look,look,look
16590,overlook,overlook,overlook,overlook
16591,outlook,outlook,outlook,outlook
16592,nanook,nanook,nanook,nanook
16593,snook,snook,snook,snook
16594,brook,brook,brook,brook
16595,seabrook,seabrook,seabrook,seabrook
16596,holbrook,holbrook,holbrook,holbrook
16597,westbrook,westbrook,westbrook,westbrook
16598,donnybrook,donnybrook,donnybrook,donnybrook
16599,crook,crook,crook,crook
16600,took,took,took,took
16601,partook,partook,partook,partook
16602,undertook,undertook,undertook,undertook
16603,overtook,overtook,overtook,overtook
16604,mistook,mistook,mistook,mistook
16605,pok,pok,pok,pok
16606,kapok,kapok,kapok,kapok
16607,rok,rok,rok,rok
16608,brok,brok,brok,brok
16609,grok,grok,grok,grok
16610,hurok,hurok,hurok,hurok
16611,bartok,bartok,bartok,bartok
16612,quok,quok,quok,quok
16613,yok,yok,yok,yok
16614,bark,bark,bark,bark
16615,embark,embark,embark,embark
16616,dark,dark,dark,dark
16617,hark,hark,hark,hark
16618,shark,shark,shark,shark
16619,lark,lark,lark,lark
16620,clark,clark,clark,clark
16621,skylark,skylark,skylark,skylark
16622,mark,mark,mark,mark
16623,landmark,landmark,landmark,landmark
16624,trademark,trademark,trademark,trademark
16625,stylemark,stylemark,stylemark,stylemark
16626,remark,remark,remark,remark
16627,hallmark,hallmark,hallmark,hallmark
16628,denmark,denmark,denmark,denmark
16629,bismark,bismark,bismark,bismark
16630,postmark,postmark,postmark,postmark
16631,poark,poark,poark,poark
16632,park,park,park,park
16633,airpark,airpark,airpark,airpark
16634,spark,spark,spark,spark
16635,stark,stark,stark,stark
16636,newark,newark,newark,newark
16637,bulwark,bulwark,bulwark,bulwark
16638,jerk,jerk,jerk,jerk
16639,clerk,clerk,clerk,clerk
16640,beauclerk,beauclerk,beauclerk,beauclerk
16641,perk,perk,perk,perk
16642,kirk,kirk,kirk,kirk
16643,selkirk,selkirk,selkirk,selkirk
16644,dunkirk,dunkirk,dunkirk,dunkirk
16645,smirk,smirk,smirk,smirk
16646,quirk,quirk,quirk,quirk
16647,cork,cork,cork,cork
16648,fork,fork,fork,fork
16649,pitchfork,pitchfork,pitchfork,pitchfork
16650,rockfork,rockfork,rockfork,rockfork
16651,pork,pork,pork,pork
16652,work,work,work,work
16653,fieldwork,fieldwork,fieldwork,fieldwork
16654,groundwork,groundwork,groundwork,groundwork
16655,woodwork,woodwork,woodwork,woodwork
16656,bridgework,bridgework,bridgework,bridgework
16657,grillework,grillework,grillework,grillework
16658,framework,framework,framework,framework
16659,casework,casework,casework,casework
16660,housework,housework,housework,housework
16661,coachwork,coachwork,coachwork,coachwork
16662,patchwork,patchwork,patchwork,patchwork
16663,brushwork,brushwork,brushwork,brushwork
16664,handiwork,handiwork,handiwork,handiwork
16665,hackwork,hackwork,hackwork,hackwork
16666,clockwork,clockwork,clockwork,clockwork
16667,grillwork,grillwork,grillwork,grillwork
16668,schoolwork,schoolwork,schoolwork,schoolwork
16669,teamwork,teamwork,teamwork,teamwork
16670,ductwork,ductwork,ductwork,ductwork
16671,network,network,network,network
16672,footwork,footwork,footwork,footwork
16673,york,york,york,york
16674,lurk,lurk,lurk,lurk
16675,turk,turk,turk,turk
16676,sk,sk,sk,sk
16677,ask,ask,ask,ask
16678,cask,cask,cask,cask
16679,flask,flask,flask,flask
16680,mask,mask,mask,mask
16681,task,task,task,task
16682,desk,desk,desk,desk
16683,disk,disk,disk,disk
16684,fisk,fisk,fisk,fisk
16685,obelisk,obelisk,obelisk,obelisk
16686,risk,risk,risk,risk
16687,brisk,brisk,brisk,brisk
16688,sisk,sisk,sisk,sisk
16689,omsk,omsk,omsk,omsk
16690,pinsk,pinsk,pinsk,pinsk
16691,kiosk,kiosk,kiosk,kiosk
16692,mosk,mosk,mosk,mosk
16693,novosibirsk,novosibirsk,novosibirsk,novosibirsk
16694,dusk,dusk,dusk,dusk
16695,rusk,rusk,rusk,rusk
16696,uk,uk,uk,uk
16697,romaniuk,romaniuk,romaniuk,romaniuk
16698,kalmuk,kalmuk,kalmuk,kalmuk
16699,houk,houk,houk,houk
16700,sihanouk,sihanouk,sihanouk,sihanouk
16701,farouk,farouk,farouk,farouk
16702,hawk,hawk,hawk,hawk
16703,squawk,squawk,squawk,squawk
16704,masaryk,masaryk,masaryk,masaryk
16705,tschilwyk,tschilwyk,tschilwyk,tschilwyk
16706,l,l,l,l
16707,al,al,al,al
16708,bal,bal,bal,bal
16709,cannibal,cannib,cannib,cannib
16710,hannibal,hannib,hannib,hannib
16711,tribal,tribal,trib,tribal
16712,global,global,glob,global
16713,verbal,verbal,verb,verbal
16714,nonverbal,nonverb,nonverb,nonverb
16715,jubal,jubal,jub,jubal
16716,cal,cal,cal,cal
16717,zodiacal,zodiac,zodiac,zodiac
16718,maniacal,maniac,maniac,maniac
16719,metrecal,metrec,metrec,metrec
16720,radical,radic,rad,radic
16721,medical,medic,med,medic
16722,veridical,verid,verid,verid
16723,juridical,jurid,jurid,jurid
16724,methodical,method,method,method
16725,unmethodical,unmethod,unmethod,unmethod
16726,periodical,period,period,period
16727,pontifical,pontif,pont,pontif
16728,magical,magic,mag,magic
16729,nonmagical,nonmag,nonm,nonmag
16730,pedagogical,pedagog,pedagog,pedagog
16731,logical,logic,log,logic
16732,mineralogical,mineralog,mineralog,mineralog
16733,illogical,illog,illog,illog
16734,pharmacological,pharmacolog,pharmacolog,pharmacolog
16735,psychopharmacological,psychopharmacolog,psychopharmacolog,psychopharmacolog
16736,ecological,ecolog,ecolog,ecolog
16737,gynecological,gynecolog,gynecolog,gynecolog
16738,methodological,methodolog,methodolog,methodolog
16739,archaeological,archaeolog,archaeolog,archaeolog
16740,ideological,ideolog,ideolog,ideolog
16741,geological,geolog,geolog,geolog
16742,archeological,archeolog,archeolog,archeolog
16743,theological,theolog,theolog,theolog
16744,teleological,teleolog,teleolog,teleolog
16745,psychological,psycholog,psycholog,psycholog
16746,morphological,morpholog,morpholog,morpholog
16747,pathological,patholog,patholog,patholog
16748,macropathological,macropatholog,macropatholog,macropatholog
16749,mythological,mytholog,mytholog,mytholog
16750,nonmythological,nonmytholog,nonmytholog,nonmytholog
16751,biological,biolog,biolog,biolog
16752,sociological,sociolog,sociolog,sociolog
16753,epidemiological,epidemiolog,epidemiolog,epidemiolog
16754,physiological,physiolog,physiolog,physiolog
16755,axiological,axiolog,axiolog,axiolog
16756,philological,philolog,philolog,philolog
16757,seismological,seismolog,seismolog,seismolog
16758,cosmological,cosmolog,cosmolog,cosmolog
16759,etymological,etymolog,etymolog,etymolog
16760,phenomenological,phenomenolog,phenomenolog,phenomenolog
16761,technological,technolog,technolog,technolog
16762,chronological,chronolog,chronological,chronolog
16763,glottochronological,glottochronolog,glottochronolog,glottochronolog
16764,anthropological,anthropolog,anthropolog,anthropolog
16765,numerological,numerolog,numerolog,numerolog
16766,serological,serolog,serolog,serolog
16767,meterological,meterolog,meterolog,meterolog
16768,meteorological,meteorolog,meteorolog,meteorolog
16769,neurological,neurolog,neurolog,neurolog
16770,ontological,ontolog,ontolog,ontolog
16771,surgical,surgic,surg,surgic
16772,liturgical,liturg,liturg,liturg
16773,anarchical,anarch,anarch,anarch
16774,psychical,psychic,psych,psychic
16775,graphical,graphic,graph,graphic
16776,geographical,geograph,geograph,geograph
16777,biographical,biograph,biograph,biograph
16778,autobiographical,autobiograph,autobiograph,autobiograph
16779,bibliographical,bibliograph,bibliograph,bibliograph
16780,philosophical,philosoph,philosoph,philosoph
16781,ethical,ethic,eth,ethic
16782,biblical,biblic,bibl,biblic
16783,cyclical,cyclic,cyc,cyclic
16784,epicyclical,epicycl,epicyc,epicycl
16785,evangelical,evangel,evangel,evangel
16786,diabolical,diabol,diabol,diabol
16787,symbolical,symbol,symbol,symbol
16788,dynamical,dynam,dynam,dynam
16789,chemical,chemic,chem,chemic
16790,physicochemical,physicochem,physicochem,physicochem
16791,biochemical,biochem,biochem,biochem
16792,physiochemical,physiochem,physiochem,physiochem
16793,photochemical,photochem,photochem,photochem
16794,histochemical,histochem,histochem,histochem
16795,polemical,polem,polem,polem
16796,rhythmical,rhythmic,rhythm,rhythmic
16797,inimical,inim,inim,inim
16798,economical,econom,econom,econom
16799,uneconomical,uneconom,uneconom,uneconom
16800,astronomical,astronom,astronom,astronom
16801,anatomical,anatom,anatom,anatom
16802,pharmical,pharmic,pharm,pharmic
16803,cosmical,cosmic,cosm,cosmic
16804,mechanical,mechan,mech,mechan
16805,puritanical,puritan,purit,puritan
16806,botanical,botan,bot,botan
16807,ecumenical,ecumen,ecum,ecumen
16808,technical,technic,techn,technic
16809,clinical,clinic,clin,clinic
16810,tyrannical,tyrann,tyran,tyrann
16811,ironical,iron,iron,iron
16812,cynical,cynic,cyn,cynic
16813,microscopical,microscop,microscop,microscop
16814,tropical,tropic,trop,tropic
16815,semitropical,semitrop,semitrop,semitrop
16816,topical,topic,top,topic
16817,typical,typic,typ,typic
16818,atypical,atyp,atyp,atyp
16819,prototypical,prototyp,prototyp,prototyp
16820,cylindrical,cylindr,cylindr,cylindr
16821,spherical,spheric,spherical,spheric
16822,hemispherical,hemispher,hemisph,hemispher
16823,clerical,cleric,cler,cleric
16824,numerical,numer,num,numer
16825,hysterical,hyster,hyst,hyster
16826,empirical,empir,empir,empir
16827,semiempirical,semiempir,semiempir,semiempir
16828,satirical,satir,satir,satir
16829,allegorical,allegor,alleg,allegor
16830,categorical,categor,categ,categor
16831,metaphorical,metaphor,metaph,metaphor
16832,oratorical,orator,or,orator
16833,historical,histor,hist,histor
16834,antihistorical,antihistor,antih,antihistor
16835,theatrical,theatric,the,theatric
16836,electrical,electr,elect,electr
16837,metrical,metric,met,metric
16838,symmetrical,symmetr,symmet,symmetr
16839,geometrical,geometr,geomet,geometr
16840,lyrical,lyric,lyr,lyric
16841,lackadaisical,lackadais,lackada,lackadais
16842,whimsical,whimsic,whims,whimsic
16843,nonsensical,nonsens,nonsens,nonsens
16844,classical,classic,class,classic
16845,musical,music,mus,music
16846,nonmusical,nonmus,nonmus,nonmus
16847,physical,physic,phys,physic
16848,metaphysical,metaphys,metaphys,metaphys
16849,unphysical,unphys,unphys,unphys
16850,biophysical,biophys,biophys,biophys
16851,dramatical,dramat,dram,dramat
16852,mathematical,mathemat,mathem,mathemat
16853,problematical,problemat,problem,problemat
16854,grammatical,grammat,gram,grammat
16855,fanatical,fanat,fan,fanat
16856,practical,practic,pract,practic
16857,impractical,impract,impract,impract
16858,tactical,tactic,tact,tactic
16859,syntactical,syntact,syntact,syntact
16860,dialectical,dialect,dialect,dialect
16861,alphabetical,alphabet,alphabet,alphabet
16862,antithetical,antithet,antithet,antithet
16863,hypothetical,hypothet,hypothet,hypothet
16864,arithmetical,arithmet,arithmet,arithmet
16865,theoretical,theoret,theoret,theoret
16866,political,polit,polit,polit
16867,nonpolitical,nonpolit,nonpolit,nonpolit
16868,geopolitical,geopolit,geopolit,geopolit
16869,critical,critic,crit,critic
16870,uncritical,uncrit,uncrit,uncrit
16871,hypocritical,hypocrit,hypocrit,hypocrit
16872,supercritical,supercrit,supercrit,supercrit
16873,identical,ident,id,ident
16874,sceptical,sceptic,sceiv,sceptic
16875,skeptical,skeptic,skept,skeptic
16876,elliptical,ellipt,ellipt,ellipt
16877,optical,optic,opt,optic
16878,vertical,vertic,vert,vertic
16879,cortical,cortic,cort,cortic
16880,paleocortical,paleocort,paleocort,paleocort
16881,neocortical,neocort,neocort,neocort
16882,ecclesiastical,ecclesiast,ecclesiast,ecclesiast
16883,logistical,logist,log,logist
16884,familistical,familist,famil,familist
16885,statistical,statist,stat,statist
16886,acoustical,acoust,acoust,acoust
16887,mystical,mystic,myst,mystic
16888,nautical,nautic,naut,nautic
16889,aeronautical,aeronaut,aeronaut,aeronaut
16890,pharmaceutical,pharmaceut,pharmaceut,pharmaceut
16891,analytical,analyt,analys,analyt
16892,lexical,lexic,lex,lexic
16893,paradoxical,paradox,paradox,paradox
16894,quizzical,quizzic,quizz,quizzic
16895,focal,focal,foc,focal
16896,bifocal,bifoc,bifoc,bifoc
16897,local,local,loc,local
16898,reciprocal,reciproc,reciproc,reciproc
16899,socal,socal,soc,socal
16900,vocal,vocal,voc,vocal
16901,equivocal,equivoc,equivoc,equivoc
16902,pascal,pascal,pasc,pascal
16903,rascal,rascal,rasc,rascal
16904,fiscal,fiscal,fisc,fiscal
16905,creedal,creedal,cree,creedal
16906,medal,medal,med,medal
16907,pedal,pedal,ped,pedal
16908,idal,idal,id,idal
16909,homicidal,homicid,homicid,homicid
16910,pyramidal,pyramid,pyramid,pyramid
16911,colloidal,colloid,colloid,colloid
16912,asteroidal,asteroid,asteroid,asteroid
16913,thyroidal,thyroid,thyroid,thyroid
16914,sinusoidal,sinusoid,sinusoid,sinusoid
16915,bridal,bridal,brid,bridal
16916,tidal,tidal,tid,tidal
16917,vidal,vidal,vid,vidal
16918,scandal,scandal,scand,scandal
16919,tindal,tindal,tind,tindal
16920,modal,modal,mod,modal
16921,feudal,feudal,feud,feudal
16922,conceal,conceal,cont,conceal
16923,deal,deal,deal,deal
16924,ideal,ideal,id,ideal
16925,ordeal,ordeal,ord,ordeal
16926,heal,heal,heal,heal
16927,meal,meal,meal,meal
16928,piecemeal,piecem,piecem,piecem
16929,cornmeal,cornmeal,cornm,cornmeal
16930,oatmeal,oatmeal,oatm,oatmeal
16931,neal,neal,neal,neal
16932,lineal,lineal,lin,lineal
16933,peal,peal,peal,peal
16934,repeal,repeal,rep,repeal
16935,appeal,appeal,ap,appeal
16936,real,real,real,real
16937,cereal,cereal,cer,cereal
16938,ethereal,ether,eth,ether
16939,venereal,vener,ven,vener
16940,unreal,unreal,unr,unreal
16941,arboreal,arbor,arb,arbor
16942,corporeal,corpor,corp,corpor
16943,montreal,montreal,mont,montreal
16944,seal,seal,seal,seal
16945,diaphyseal,diaphys,diaphys,diaphys
16946,epiphyseal,epiphys,epiphys,epiphys
16947,hypophyseal,hypophys,hypophys,hypophys
16948,steal,steal,ste,steal
16949,squeal,squeal,squ,squeal
16950,veal,veal,veal,veal
16951,reveal,reveal,rev,reveal
16952,commonweal,commonw,commonw,commonw
16953,zeal,zeal,zeal,zeal
16954,offal,offal,off,offal
16955,parsifal,parsif,pars,parsif
16956,gal,gal,gal,gal
16957,legal,legal,leg,legal
16958,extralegal,extraleg,extraleg,extraleg
16959,illegal,illeg,illeg,illeg
16960,regal,regal,reg,regal
16961,prodigal,prodig,prodig,prodig
16962,madrigal,madrig,madrig,madrig
16963,bengal,bengal,beng,bengal
16964,fungal,fungal,fung,fungal
16965,fugal,fugal,fug,fugal
16966,centrifugal,centrifug,centrifug,centrifug
16967,conjugal,conjug,conjug,conjug
16968,portugal,portug,portug,portug
16969,hal,hal,hal,hal
16970,matriarchal,matriarch,matriarch,matriarch
16971,patriarchal,patriarch,patriarch,patriarch
16972,paschal,paschal,pasch,paschal
16973,stendhal,stendhal,stendh,stendhal
16974,apocryphal,apocryph,apocryph,apocryph
16975,marshal,marshal,marsh,marshal
16976,lethal,lethal,leth,lethal
16977,withal,withal,with,withal
16978,blumenthal,blumenth,blumenth,blumenth
16979,betrothal,betroth,betroth,betroth
16980,neanderthal,neanderth,neanderth,neanderth
16981,microbial,microbi,microb,microbi
16982,adverbial,adverbi,adverb,adverbi
16983,proverbial,proverbi,proverb,proverbi
16984,facial,facial,fac,facial
16985,interfacial,interfaci,interfac,interfaci
16986,interglacial,interglaci,interglac,interglaci
16987,racial,racial,rac,racial
16988,biracial,biraci,birac,biraci
16989,nonracial,nonraci,nonrac,nonraci
16990,special,special,spec,special
16991,judicial,judici,jud,judici
16992,prejudicial,prejudici,prejud,prejudici
16993,beneficial,benefici,benef,benefici
16994,official,offici,off,offici
16995,unofficial,unoffici,unoff,unoffici
16996,sacrificial,sacrifici,sacr,sacrifici
16997,artificial,artifici,art,artifici
16998,superficial,superfici,superf,superfici
16999,financial,financi,fin,financi
17000,provincial,provinci,provint,provinci
17001,social,social,soc,social
17002,asocial,asoci,asoc,asoci
17003,antisocial,antisoci,antisoc,antisoci
17004,commercial,commerci,commerc,commerci
17005,crucial,crucial,cruc,crucial
17006,dial,dial,dial,dial
17007,radial,radial,rad,radial
17008,remedial,remedi,rem,remedi
17009,gerundial,gerundi,gerund,gerundi
17010,custodial,custodi,custod,custodi
