,index,Original,Porter,Lancaster,Snowball
13845,22860,maestro,maestro,maestro,maestro
13846,22861,lauro,lauro,lauro,lauro
13847,22862,politburo,politburo,politburo,politburo
13848,22863,arturo,arturo,arturo,arturo
13849,22864,gyro,gyro,gyro,gyro
13850,22865,paso,paso,paso,paso
13851,22866,miso,miso,miso,miso
13852,22867,proviso,proviso,proviso,proviso
13853,22868,varviso,varviso,varviso,varviso
13854,22869,lso,lso,lso,lso
13855,22870,celso,celso,celso,celso
13856,22871,allso,allso,allso,allso
13857,22872,alfonso,alfonso,alfonso,alfonso
13858,22873,oso,oso,oso,oso
13859,22874,ruidoso,ruidoso,ruidoso,ruidoso
13860,22875,minoso,minoso,minoso,minoso
13861,22876,virtuoso,virtuoso,virtuoso,virtuoso
13862,22877,ipso,ipso,ipso,ipso
13863,22878,calypso,calypso,calypso,calypso
13864,22879,orso,orso,orso,orso
13865,22880,corso,corso,corso,corso
13866,22881,torso,torso,torso,torso
13867,22882,basso,basso,basso,basso
13868,22883,picasso,picasso,picasso,picasso
13869,22884,lasso,lasso,lasso,lasso
13870,22885,perasso,perasso,perasso,perasso
13871,22886,tasso,tasso,tasso,tasso
13872,22887,russo,russo,russo,russo
13873,22888,fatso,fatso,fatso,fatso
13874,22889,uso,uso,uso,uso
13875,22890,caruso,caruso,caruso,caruso
13876,22891,staccato,staccato,staccato,staccato
13877,22892,pizzicato,pizzicato,pizzicato,pizzicato
13878,22893,seato,seato,seato,seato
13879,22894,legato,legato,legato,legato
13880,22895,arigato,arigato,arigato,arigato
13881,22896,plato,plato,plato,plato
13882,22897,tomato,tomato,tomato,tomato
13883,22898,nato,nato,nato,nato
13884,22899,ostinato,ostinato,ostinato,ostinato
13885,22900,donato,donato,donato,donato
13886,22901,leonato,leonato,leonato,leonato
13887,22902,vibrato,vibrato,vibrato,vibrato
13888,22903,sposato,sposato,sposato,sposato
13889,22904,potato,potato,potato,potato
13890,22905,torquato,torquato,torquato,torquato
13891,22906,lavato,lavato,lavato,lavato
13892,22907,facto,facto,facto,facto
13893,22908,veneto,veneto,veneto,veneto
13894,22909,thereto,thereto,thereto,thereto
13895,22910,veto,veto,veto,veto
13896,22911,ito,ito,ito,ito
13897,22912,cito,cito,cito,cito
13898,22913,bonito,bonito,bonito,bonito
13899,22914,margarito,margarito,margarito,margarito
13900,22915,frito,frito,frito,frito
13901,22916,spirito,spirito,spirito,spirito
13902,22917,tito,tito,tito,tito
13903,22918,mosquito,mosquito,mosquito,mosquito
13904,22919,colavito,colavito,colavito,colavito
13905,22920,alto,alto,alto,alto
13906,22921,contralto,contralto,contralto,contralto
13907,22922,canto,canto,canto,canto
13908,22923,kanto,kanto,kanto,kanto
13909,22924,santo,santo,santo,santo
13910,22925,argiento,argiento,argiento,argiento
13911,22926,sacramento,sacramento,sacramento,sacramento
13912,22927,memento,memento,memento,memento
13913,22928,rinascimento,rinascimento,rinascimento,rinascimento
13914,22929,divertimento,divertimento,divertimento,divertimento
13915,22930,into,into,into,into
13916,22931,jacinto,jacinto,jacinto,jacinto
13917,22932,pinto,pinto,pinto,pinto
13918,22933,onto,onto,onto,onto
13919,22934,toronto,toronto,toronto,toronto
13920,22935,pronto,pronto,pronto,pronto
13921,22936,unto,unto,unto,unto
13922,22937,hereunto,hereunto,hereunto,hereunto
13923,22938,photo,photo,photo,photo
13924,22939,okamoto,okamoto,okamoto,okamoto
13925,22940,fujimoto,fujimoto,fujimoto,fujimoto
13926,22941,proto,proto,proto,proto
13927,22942,desoto,desoto,desoto,desoto
13928,22943,toto,toto,toto,toto
13929,22944,kyoto,kyoto,kyoto,kyoto
13930,22945,berto,berto,berto,berto
13931,22946,alberto,alberto,alberto,alberto
13932,22947,roberto,roberto,roberto,roberto
13933,22948,concerto,concerto,concerto,concerto
13934,22949,hitherto,hitherto,hitherto,hitherto
13935,22950,puerto,puerto,puerto,puerto
13936,22951,porto,porto,porto,porto
13937,22952,presto,presto,presto,presto
13938,22953,cristo,cristo,cristo,cristo
13939,22954,fausto,fausto,fausto,fausto
13940,22955,gusto,gusto,gusto,gusto
13941,22956,ratto,ratto,ratto,ratto
13942,22957,ghetto,ghetto,ghetto,ghetto
13943,22958,stiletto,stiletto,stiletto,stiletto
13944,22959,libretto,libretto,libretto,libretto
13945,22960,tintoretto,tintoretto,tintoretto,tintoretto
13946,22961,cervetto,cervetto,cervetto,cervetto
13947,22962,otto,otto,otto,otto
13948,22963,motto,motto,motto,motto
13949,22964,dappertutto,dappertutto,dappertutto,dappertutto
13950,22965,uto,uto,uto,uto
13951,22966,auto,auto,auto,auto
13952,22967,routo,routo,routo,routo
13953,22968,statuto,statuto,statuto,statuto
13954,22969,rizzuto,rizzuto,rizzuto,rizzuto
13955,22970,huo,huo,huo,huo
13956,22971,continuo,continuo,continuo,continuo
13957,22972,quo,quo,quo,quo
13958,22973,haruo,haruo,haruo,haruo
13959,22974,matsuo,matsuo,matsuo,matsuo
13960,22975,bravo,bravo,bravo,bravo
13961,22976,bevo,bevo,bevo,bevo
13962,22977,svevo,svevo,svevo,svevo
13963,22978,vivo,vivo,vivo,vivo
13964,22979,salvo,salvo,salvo,salvo
13965,22980,novo,novo,novo,novo
13966,22981,renovo,renovo,renovo,renovo
13967,22982,nuovo,nuovo,nuovo,nuovo
13968,22983,servo,servo,servo,servo
13969,22984,two,two,two,two
13970,22985,kayo,kayo,kayo,kayo
13971,22986,mayo,mayo,mayo,mayo
13972,22987,kyo,kyo,kyo,kyo
13973,22988,tokyo,tokyo,tokyo,tokyo
13974,22989,arroyo,arroyo,arroyo,arroyo
13975,22990,embryo,embryo,embryo,embryo
13976,22991,enzo,enzo,enzo,enzo
13977,22992,kenzo,kenzo,kenzo,kenzo
13978,22993,dorenzo,dorenzo,dorenzo,dorenzo
13979,22994,scherzo,scherzo,scherzo,scherzo
13980,22995,muzo,muzo,muzo,muzo
13981,22996,ouzo,ouzo,ouzo,ouzo
13982,22997,piazzo,piazzo,piazzo,piazzo
13983,22998,palazzo,palazzo,palazzo,palazzo
13984,22999,mezzo,mezzo,mezzo,mezzo
13985,23000,p,p,p,p
13986,23001,ap,ap,ap,ap
13987,23002,cap,cap,cap,cap
13988,23003,kneecap,kneecap,kneecap,kneecap
13989,23004,handicap,handicap,handicap,handicap
13990,23005,skullcap,skullcap,skullcap,skullcap
13991,23006,uncap,uncap,uncap,uncap
13992,23007,heap,heap,heap,heap
13993,23008,cheap,cheap,cheap,cheap
13994,23009,leap,leap,leap,leap
13995,23010,reap,reap,reap,reap
13996,23011,gap,gap,gap,gap
13997,23012,hap,hap,hap,hap
13998,23013,chap,chap,chap,chap
13999,23014,mishap,mishap,mishap,mishap
14000,23015,lap,lap,lap,lap
14001,23016,clap,clap,clap,clap
14002,23017,overlap,overlap,overlap,overlap
14003,23018,slap,slap,slap,slap
14004,23019,map,map,map,map
14005,23020,nap,nap,nap,nap
14006,23021,snap,snap,snap,snap
14007,23022,soap,soap,soap,soap
14008,23023,pap,pap,pap,pap
14009,23024,rap,rap,rap,rap
14010,23025,crap,crap,crap,crap
14011,23026,scrap,scrap,scrap,scrap
14012,23027,trap,trap,trap,trap
14013,23028,mantrap,mantrap,mantrap,mantrap
14014,23029,strap,strap,strap,strap
14015,23030,wrap,wrap,wrap,wrap
14016,23031,sap,sap,sap,sap
14017,23032,tap,tap,tap,tap
14018,23033,swap,swap,swap,swap
14019,23034,bicep,bicep,bicep,bicep
14020,23035,beep,beep,beep,beep
14021,23036,deep,deep,deep,deep
14022,23037,sheep,sheep,sheep,sheep
14023,23038,jeep,jeep,jeep,jeep
14024,23039,keep,keep,keep,keep
14025,23040,upkeep,upkeep,upkeep,upkeep
14026,23041,barkeep,barkeep,barkeep,barkeep
14027,23042,sleep,sleep,sleep,sleep
14028,23043,asleep,asleep,asleep,asleep
14029,23044,peep,peep,peep,peep
14030,23045,creep,creep,creep,creep
14031,23046,seep,seep,seep,seep
14032,23047,steep,steep,steep,steep
14033,23048,weep,weep,weep,weep
14034,23049,sweep,sweep,sweep,sweep
14035,23050,shep,shep,shep,shep
14036,23051,julep,julep,julep,julep
14037,23052,oep,oep,oep,oep
14038,23053,rep,rep,rep,rep
14039,23054,prep,prep,prep,prep
14040,23055,step,step,step,step
14041,23056,estep,estep,estep,estep
14042,23057,quickstep,quickstep,quickstep,quickstep
14043,23058,doorstep,doorstep,doorstep,doorstep
14044,23059,misstep,misstep,misstep,misstep
14045,23060,footstep,footstep,footstep,footstep
14046,23061,unfp,unfp,unfp,unfp
14047,23062,hp,hp,hp,hp
14048,23063,caip,caip,caip,caip
14049,23064,dip,dip,dip,dip
14050,23065,hip,hip,hip,hip
14051,23066,chip,chip,chip,chip
14052,23067,ship,ship,ship,ship
14053,23104,scholarship,scholarship,scholarship,scholarship
14054,23125,whip,whip,whip,whip
14055,23126,skip,skip,skip,skip
14056,23127,lip,lip,lip,lip
14057,23128,clip,clip,clip,clip
14058,23129,flip,flip,flip,flip
14059,23130,philip,philip,philip,philip
14060,23131,fillip,fillip,fillip,fillip
14061,23132,phillip,phillip,phillip,phillip
14062,23133,slip,slip,slip,slip
14063,23134,tulip,tulip,tulip,tulip
14064,23135,nip,nip,nip,nip
14065,23136,pip,pip,pip,pip
14066,23137,rip,rip,rip,rip
14067,23138,crip,crip,crip,crip
14068,23139,drip,drip,drip,drip
14069,23140,grip,grip,grip,grip
14070,23141,widegrip,widegrip,widegrip,widegrip
14071,23142,outgrip,outgrip,outgrip,outgrip
14072,23143,trip,trip,trip,trip
14073,23144,strip,strip,strip,strip
14074,23145,weatherstrip,weatherstrip,weatherstrip,weatherstrip
14075,23146,airstrip,airstrip,airstrip,airstrip
14076,23147,sip,sip,sip,sip
14077,23148,gossip,gossip,gossip,gossip
14078,23149,tip,tip,tip,tip
14079,23150,equip,equip,equip,equip
14080,23151,yip,yip,yip,yip
14081,23152,zip,zip,zip,zip
14082,23153,kjp,kjp,kjp,kjp
14083,23154,lp,lp,lp,lp
14084,23155,scalp,scalp,scalp,scalp
14085,23156,help,help,help,help
14086,23157,kelp,kelp,kelp,kelp
14087,23158,yelp,yelp,yelp,yelp
14088,23159,gulp,gulp,gulp,gulp
14089,23160,pulp,pulp,pulp,pulp
14090,23161,mp,mp,mp,mp
14091,23162,amp,amp,amp,amp
14092,23163,camp,camp,camp,camp
14093,23164,encamp,encamp,encamp,encamp
14094,23165,damp,damp,damp,damp
14095,23166,champ,champ,champ,champ
14096,23167,lamp,lamp,lamp,lamp
14097,23168,ramp,ramp,ramp,ramp
14098,23169,cramp,cramp,cramp,cramp
14099,23170,tramp,tramp,tramp,tramp
14100,23171,tamp,tamp,tamp,tamp
14101,23172,stamp,stamp,stamp,stamp
14102,23173,vamp,vamp,vamp,vamp
14103,23174,swamp,swamp,swamp,swamp
14104,23175,limp,limp,limp,limp
14105,23176,blimp,blimp,blimp,blimp
14106,23177,pimp,pimp,pimp,pimp
14107,23178,shrimp,shrimp,shrimp,shrimp
14108,23179,chomp,chomp,chomp,chomp
14109,23180,stooooomp,stooooomp,stooooomp,stooooomp
14110,23181,pomp,pomp,pomp,pomp
14111,23182,psychopomp,psychopomp,psychopomp,psychopomp
14112,23183,romp,romp,romp,romp
14113,23184,bump,bump,bump,bump
14114,23185,dump,dump,dump,dump
14115,23186,hump,hump,hump,hump
14116,23187,chump,chump,chump,chump
14117,23188,thump,thump,thump,thump
14118,23189,jump,jump,jump,jump
14119,23190,lump,lump,lump,lump
14120,23191,clump,clump,clump,clump
14121,23192,plump,plump,plump,plump
14122,23193,slump,slump,slump,slump
14123,23194,pump,pump,pump,pump
14124,23195,rump,rump,rump,rump
14125,23196,crump,crump,crump,crump
14126,23197,trump,trump,trump,trump
14127,23198,stump,stump,stump,stump
14128,23199,thwump,thwump,thwump,thwump
14129,23200,gnp,gnp,gnp,gnp
14130,23201,snp,snp,snp,snp
14131,23202,op,op,op,op
14132,23203,bop,bop,bop,bop
14133,23204,bebop,bebop,bebop,bebop
14134,23205,cop,cop,cop,cop
14135,23206,scop,scop,scop,scop
14136,23207,gop,gop,gop,gop
14137,23208,hop,hop,hop,hop
14138,23209,chop,chop,chop,chop
14139,23210,shop,shop,shop,shop
14140,23211,bishop,bishop,bishop,bishop
14141,23212,archbishop,archbishop,archbishop,archbishop
14142,23213,workshop,workshop,workshop,workshop
14143,23214,pawnshop,pawnshop,pawnshop,pawnshop
14144,23215,lop,lop,lop,lop
14145,23216,develop,develop,develop,develop
14146,23217,flop,flop,flop,flop
14147,23218,gallop,gallop,gallop,gallop
14148,23219,wallop,wallop,wallop,wallop
14149,23220,trollop,trollop,trollop,trollop
14150,23221,dunlop,dunlop,dunlop,dunlop
14151,23222,slop,slop,slop,slop
14152,23223,mop,mop,mop,mop
14153,23224,nop,nop,nop,nop
14154,23225,coop,coop,coop,coop
14155,23226,scoop,scoop,scoop,scoop
14156,23227,hoop,hoop,hoop,hoop
14157,23228,whoop,whoop,whoop,whoop
14158,23229,koop,koop,koop,koop
14159,23230,loop,loop,loop,loop
14160,23231,verloop,verloop,verloop,verloop
14161,23232,sloop,sloop,sloop,sloop
14162,23233,snoop,snoop,snoop,snoop
14163,23234,zoooop,zoooop,zoooop,zoooop
14164,23235,droop,droop,droop,droop
14165,23236,troop,troop,troop,troop
14166,23237,stoop,stoop,stoop,stoop
14167,23238,swoop,swoop,swoop,swoop
14168,23239,pop,pop,pop,pop
14169,23240,crop,crop,crop,crop
14170,23241,sharecrop,sharecrop,sharecrop,sharecrop
14171,23242,drop,drop,drop,drop
14172,23243,backdrop,backdrop,backdrop,backdrop
14173,23244,teardrop,teardrop,teardrop,teardrop
14174,23245,winthrop,winthrop,winthrop,winthrop
14175,23246,northrop,northrop,northrop,northrop
14176,23247,prop,prop,prop,prop
14177,23248,sop,sop,sop,sop
14178,23249,alsop,alsop,alsop,alsop
14179,23250,top,top,top,top
14180,23251,atop,atop,atop,atop
14181,23252,rooftop,rooftop,rooftop,rooftop
14182,23253,bricktop,bricktop,bricktop,bricktop
14183,23254,feathertop,feathertop,feathertop,feathertop
14184,23255,stop,stop,stop,stop
14185,23256,nonstop,nonstop,nonstop,nonstop
14186,23257,shortstop,shortstop,shortstop,shortstop
14187,23258,wop,wop,wop,wop
14188,23259,pp,pp,pp,pp
14189,23266,arp,arp,arp,arp
14190,23267,earp,earp,earp,earp
14191,23268,harp,harp,harp,harp
14192,23269,sharp,sharp,sharp,sharp
14193,23270,warp,warp,warp,warp
14194,23271,corp,corp,corp,corp
14195,23272,thorp,thorp,thorp,thorp
14196,23273,usurp,usurp,usurp,usurp
14197,23274,sp,sp,sp,sp
14198,23275,gasp,gasp,gasp,gasp
14199,23276,handclasp,handclasp,handclasp,handclasp
14200,23277,rasp,rasp,rasp,rasp
14201,23278,grasp,grasp,grasp,grasp
14202,23279,wasp,wasp,wasp,wasp
14203,23280,esp,esp,esp,esp
14204,23281,crisp,crisp,crisp,crisp
14205,23282,wisp,wisp,wisp,wisp
14206,23283,usp,usp,usp,usp
14207,23284,cusp,cusp,cusp,cusp
14208,23285,atp,atp,atp,atp
14209,23286,up,up,up,up
14210,23287,cup,cup,cup,cup
14211,23288,coffeecup,coffeecup,coffeecup,coffeecup
14212,23289,speedup,speedup,speedup,speedup
14213,23290,screwedup,screwedup,screwedup,screwedup
14214,23291,buildup,buildup,buildup,buildup
14215,23292,holdup,holdup,holdup,holdup
14216,23293,windup,windup,windup,windup
14217,23294,roundup,roundup,roundup,roundup
14218,23295,makeup,makeup,makeup,makeup
14219,23296,lineup,lineup,lineup,lineup
14220,23297,closeup,closeup,closeup,closeup
14221,23298,catchup,catchup,catchup,catchup
14222,23299,ketchup,ketchup,ketchup,ketchup
14223,23300,pushup,pushup,pushup,pushup
14224,23301,whup,whup,whup,whup
14225,23302,breakup,breakup,breakup,breakup
14226,23303,checkup,checkup,checkup,checkup
14227,23304,pickup,pickup,pickup,pickup
14228,23305,lockup,lockup,lockup,lockup
14229,23306,hookup,hookup,hookup,hookup
14230,23307,lookup,lookup,lookup,lookup
14231,23308,gallup,gallup,gallup,gallup
14232,23309,warmup,warmup,warmup,warmup
14233,23310,coup,coup,coup,coup
14234,23311,shoup,shoup,shoup,shoup
14235,23312,group,group,group,group
14236,23313,intergroup,intergroup,intergroup,intergroup
14237,23314,troup,troup,troup,troup
14238,23315,soup,soup,soup,soup
14239,23316,pup,pup,pup,pup
14240,23317,stirrup,stirrup,stirrup,stirrup
14241,23318,syrup,syrup,syrup,syrup
14242,23319,sup,sup,sup,sup
14243,23320,catsup,catsup,catsup,catsup
14244,23321,setup,setup,setup,setup
14245,23322,blowup,blowup,blowup,blowup
14246,23323,vp,vp,vp,vp
14247,23324,mvp,mvp,mvp,mvp
14248,23325,yp,yp,yp,yp
14249,23326,gyp,gyp,gyp,gyp
14250,23327,q,q,q,q
14251,23328,iraq,iraq,iraq,iraq
14252,23329,eq,eq,eq,eq
14253,23330,meq,meq,meq,meq
14254,23331,seq,seq,seq,seq
14255,23332,iq,iq,iq,iq
14256,23333,cinq,cinq,cinq,cinq
14257,23334,pq,pq,pq,pq
14258,23335,sq,sq,sq,sq
14259,23336,btusq,btusq,btusq,btusq
14260,23337,zq,zq,zq,zq
14261,23338,r,r,r,r
14262,23340,bar,bar,bar,bar
14263,23347,car,car,car,car
14264,23350,scar,scar,scar,scar
14265,23354,streetcar,streetcar,streetcar,streetcar
14266,23359,ear,ear,ear,ear
14267,23360,bear,bear,bear,bear
14268,23361,dear,dear,dear,dear
14269,23362,fear,fear,fear,fear
14270,23363,gear,gear,gear,gear
14271,23364,switchgear,switchgear,switchgear,switchgear
14272,23365,hear,hear,hear,hear
14273,23366,shear,shear,shear,shear
14274,23367,lear,lear,lear,lear
14275,23368,clear,clear,clear,clear
14276,23369,unclear,unclear,unclear,unclear
14277,23370,nuclear,nuclear,nuclear,nuclear
14278,23371,binuclear,binuclear,binuclear,binuclear
14279,23372,thermonuclear,thermonuclear,thermonuclear,thermonuclear
14280,23373,mononuclear,mononuclear,mononuclear,mononuclear
14281,23374,smear,smear,smear,smear
14282,23375,near,near,near,near
14283,23376,mcnear,mcnear,mcnear,mcnear
14284,23377,linear,linear,linear,linear
14285,23378,bilinear,bilinear,bilinear,bilinear
14286,23379,rectilinear,rectilinear,rectilinear,rectilinear
14287,23380,pear,pear,pear,pear
14288,23381,appear,appear,appear,appear
14289,23382,reappear,reappear,reappear,reappear
14290,23383,disappear,disappear,disappear,disappear
14291,23384,spear,spear,spear,spear
14292,23385,rear,rear,rear,rear
14293,23386,dyerear,dyerear,dyerear,dyerear
14294,23387,sear,sear,sear,sear
14295,23388,tear,tear,tear,tear
14296,23389,alvear,alvear,alvear,alvear
14297,23390,wear,wear,wear,wear
14298,23391,underwear,underwear,underwear,underwear
14299,23392,swear,swear,swear,swear
14300,23393,footwear,footwear,footwear,footwear
14301,23394,year,year,year,year
14302,23395,yesteryear,yesteryear,yesteryear,yesteryear
14303,23396,far,far,far,far
14304,23400,gar,gar,gar,gar
14305,23411,char,char,char,char
14306,23412,thar,thar,thar,thar
14307,23414,liar,liar,liar,liar
14308,23421,jar,jar,jar,jar
14309,23432,mckellar,mckellar,mckellar,mckellar
14310,23440,scholar,scholar,scholar,scholar
14311,23495,mar,mar,mar,mar
14312,23509,boar,boar,boar,boar
14313,23510,roar,roar,roar,roar
14314,23512,par,par,par,par
14315,23519,tsar,tsar,tsar,tsar
14316,23520,tar,tar,tar,tar
14317,23529,star,star,star,star
14318,23531,guar,guar,guar,guar
14319,23533,var,var,var,var
14320,23537,war,war,war,war
14321,23542,czar,czar,czar,czar
14322,23544,aubr,aubr,aubr,aubr
14323,23545,cr,cr,cr,cr
14324,23546,scr,scr,scr,scr
14325,23547,dr,dr,dr,dr
14326,23548,fdr,fdr,fdr,fdr
14327,23549,cmdr,cmdr,cmdr,cmdr
14328,23550,baer,baer,baer,baer
14329,23551,daer,daer,daer,daer
14330,23552,rensselaer,renssela,renssela,renssela
14331,23567,caliber,calib,calib,calib
14332,23571,runchamber,runchamb,runchamb,runchamb
14333,23572,december,decemb,decemb,decemb
14334,23574,remember,rememb,rememb,rememb
14335,23575,september,septemb,septemb,septemb
14336,23576,november,novemb,novemb,novemb
14337,23579,sawtimber,sawtimb,sawtimb,sawtimb
14338,23587,outnumber,outnumb,outnumb,outnumb
14339,23590,october,octob,octob,octob
14340,23593,absorber,absorb,absorb,absorb
14341,23595,disturber,disturb,disturb,disturb
14342,23598,micawber,micawb,micawb,micawb
14343,23615,reducer,reduc,reduc,reduc
14344,23616,seducer,seduc,seduc,seduc
14345,23617,producer,produc,produc,produc
14346,23618,transducer,transduc,transduc,transduc
14347,23619,der,der,der,der
14348,23621,redheader,redhead,redhead,redhead
14349,23622,doubleheader,doublehead,doublehead,doublehead
14350,23626,spreader,spreader,spreader,spreader
14351,23629,autoloader,autoload,autoload,autoload
14352,23631,railroader,railroad,railroad,railroad
14353,23634,crusader,crusad,crusad,crusad
14354,23635,invader,invad,invad,invad
14355,23640,shredder,shredder,shredder,shredder
14356,23654,consider,consid,consid,consid
14357,23655,reconsider,reconsid,reconsid,reconsid
14358,23656,outsider,outsid,outsid,outsid
14359,23657,divider,divid,divid,divid
14360,23661,eckenfelder,eckenfeld,eckenfeld,eckenfeld
14361,23662,grinsfelder,grinsfeld,grinsfeld,grinsfeld
14362,23663,batchelder,batcheld,batcheld,batcheld
14363,23665,outfielder,outfield,outfield,outfield
14364,23669,bodybuilder,bodybuild,bodybuild,bodybuild
14365,23676,freeholder,freehold,freehold,freehold
14366,23677,shareholder,sharehold,sharehold,sharehold
14367,23678,householder,household,household,household
14368,23679,stockholder,stockhold,stockhold,stockhold
14369,23681,unsolder,unsold,unsold,unsold
14370,23686,lefthander,lefthand,lefthand,lefthand
14371,23687,righthander,righthand,righthand,righthand
