Lancaster,Original,Porter,Snowball
trim,['trimmings'],['trim'],['trim']
tromp,['trompe'],['tromp'],['tromp']
troop,['trooper'],['trooper'],['trooper']
troph,['trophy'],['trophi'],['trophi']
troubl,['troubles'],['troubl'],['troubl']
tru,['truant'],['truant'],['truant']
truc,['truculence'],['trucul'],['trucul']
truckdr,['truckdriver'],['truckdriv'],['truckdriv']
trujillo,['trujillo'],['trujillo'],['trujillo']
trump,['trumped'],['trump'],['trump']
trust,"['trusting', 'trustingly']","['trust', 'trustingli']","['trust', 'trust']"
trustworthy,['trustworthy'],['trustworthi'],['trustworthi']
tse,['tse'],['tse'],['tse']
tub,"['tuba', 'tubs', 'tubers']","['tuba', 'tub', 'tuber']","['tuba', 'tub', 'tuber']"
tuborg,['tuborg'],['tuborg'],['tuborg']
tuit,['tuition'],['tuition'],['tuition']
turb,['turbulent'],['turbul'],['turbul']
turn,"['turner', 'turns']","['turner', 'turn']","['turner', 'turn']"
turnt,['turntable'],['turntabl'],['turntabl']
tusk,['tusks'],['tusk'],['tusk']
tuttl,['tuttles'],['tuttl'],['tuttl']
twain,['twain'],['twain'],['twain']
twic,['twice'],['twice'],['twice']
twist,['twisted'],['twist'],['twist']
twitch,['twitch'],['twitch'],['twitch']
tying,['tying'],['tie'],['tie']
typ,"['typified', 'typify']","['typifi', 'typifi']","['typifi', 'typifi']"
ukrain,['ukrainians'],['ukrainian'],['ukrainian']
ultim,['ultimate'],['ultim'],['ultim']
ultracentrifug,"['ultracentrifugation', 'ultracentrifugally']","['ultracentrifug', 'ultracentrifug']","['ultracentrifug', 'ultracentrifug']"
uly,['ulyate'],['ulyat'],['ulyat']
um,['umm'],['umm'],['umm']
un,"['une', 'unifications']","['une', 'unif']","['une', 'unif']"
unaggress,['unaggressive'],['unaggress'],['unaggress']
unalloy,['unalloyed'],['unalloy'],['unalloy']
unambigu,['unambiguity'],['unambigu'],['unambigu']
unapprecy,['unappreciated'],['unappreci'],['unappreci']
unask,['unasked'],['unask'],['unask']
unavail,['unavailing'],['unavail'],['unavail']
unb,['unbalance'],['unbal'],['unbal']
unbear,['unbearable'],['unbear'],['unbear']
unblem,['unblemished'],['unblemish'],['unblemish']
unblink,['unblinkingly'],['unblinkingli'],['unblink']
unc,['uncle'],['uncl'],['uncl']
uncomfort,['uncomfortable'],['uncomfort'],['uncomfort']
uncommun,['uncommunicative'],['uncommun'],['uncommun']
uncondit,['unconditional'],['uncondit'],['uncondit']
unconstitut,['unconstitutional'],['unconstitut'],['unconstitut']
uncurl,['uncurled'],['uncurl'],['uncurl']
und,['und'],['und'],['und']
undam,['undamaged'],['undamag'],['undamag']
underdevelop,['underdeveloped'],['underdevelop'],['underdevelop']
undergird,['undergirding'],['undergird'],['undergird']
undergo,['undergoing'],['undergo'],['undergo']
undermin,['undermined'],['undermin'],['undermin']
undersc,['underscored'],['underscor'],['underscor']
undersecret,['undersecretary'],['undersecretari'],['undersecretari']
underst,['understatement'],['understat'],['understat']
understand,['understandingly'],['understandingli'],['understand']
underw,['underwent'],['underw'],['underw']
underwear,['underwear'],['underwear'],['underwear']
undesir,['undesirable'],['undesir'],['undesir']
undilut,['undiluted'],['undilut'],['undilut']
undismay,['undismayed'],['undismay'],['undismay']
undisrupt,['undisrupted'],['undisrupt'],['undisrupt']
undreamt,['undreamt'],['undreamt'],['undreamt']
undrink,['undrinkable'],['undrink'],['undrink']
uneas,['unease'],['uneas'],['uneas']
uneq,['unequal'],['unequ'],['unequ']
unfail,['unfailing'],['unfail'],['unfail']
unforget,['unforgettable'],['unforgett'],['unforgett']
unforseen,['unforseen'],['unforseen'],['unforseen']
unfortun,['unfortunately'],['unfortun'],['unfortun']
unfound,['unfounded'],['unfound'],['unfound']
unfp,['unfp'],['unfp'],['unfp']
unfulfil,['unfulfilled'],['unfulfil'],['unfulfil']
ungain,['ungainly'],['ungainli'],['ungain']
ungav,['ungava'],['ungava'],['ungava']
unhappy,['unhappiness'],['unhappi'],['unhappi']
unhurt,['unhurt'],['unhurt'],['unhurt']
unident,['unidentified'],['unidentifi'],['unidentifi']
unimport,['unimportant'],['unimport'],['unimport']
univers,"['universal', 'university']","['univers', 'univers']","['univers', 'univers']"
unjacket,['unjacketed'],['unjacket'],['unjacket']
unknow,['unknowingly'],['unknowingli'],['unknow']
unlash,['unlashed'],['unlash'],['unlash']
unlink,['unlinked'],['unlink'],['unlink']
unlock,"['unlocking', 'unlock']","['unlock', 'unlock']","['unlock', 'unlock']"
unm,['unmated'],['unmat'],['unmat']
unmalicy,['unmalicious'],['unmalici'],['unmalici']
unmot,['unmotivated'],['unmotiv'],['unmotiv']
unnot,['unnoticed'],['unnot'],['unnot']
unperceiv,['unperceived'],['unperceiv'],['unperceiv']
unpleas,['unpleased'],['unpleas'],['unpleas']
unplow,['unplowed'],['unplow'],['unplow']
unpredict,['unpredictability'],['unpredict'],['unpredict']
unprofess,['unprofessional'],['unprofession'],['unprofession']
unquest,['unquestioningly'],['unquestioningli'],['unquest']
unr,['unrealistically'],['unrealist'],['unrealist']
unreliev,['unrelieved'],['unreliev'],['unreliev']
uns,['unsure'],['unsur'],['unsur']
unsaf,['unsafe'],['unsaf'],['unsaf']
unscrew,['unscrew'],['unscrew'],['unscrew']
unself,['unselfishly'],['unselfishli'],['unselfish']
unservil,['unservile'],['unservil'],['unservil']
unshak,['unshakeable'],['unshak'],['unshak']
unshield,['unshielded'],['unshield'],['unshield']
unsold,['unsolder'],['unsold'],['unsold']
untoward,['untoward'],['untoward'],['untoward']
untru,['untruth'],['untruth'],['untruth']
unwit,['unwitting'],['unwit'],['unwit']
up,['ups'],['up'],['up']
upperclassm,['upperclassmen'],['upperclassmen'],['upperclassmen']
upro,"['uproar', 'uproariously']","['uproar', 'uproari']","['uproar', 'uproari']"
urethr,['urethra'],['urethra'],['urethra']
urg,['urgency'],['urgenc'],['urgenc']
us,['usefully'],['use'],['use']
ut,['uttered'],['utter'],['utter']
v,['v'],['v'],['v']
vachel,['vachell'],['vachel'],['vachel']
vadim,['vadim'],['vadim'],['vadim']
valery,['valerie'],['valeri'],['valeri']
valid,['validated'],['valid'],['valid']
vallfart,['vallfart'],['vallfart'],['vallfart']
valu,['value'],['valu'],['valu']
valy,['valiant'],['valiant'],['valiant']
var,['varian'],['varian'],['varian']
vas,['vase'],['vase'],['vase']
vast,['vastly'],['vastli'],['vast']
vault,['vault'],['vault'],['vault']
vect,['vector'],['vector'],['vector']
veeck,['veecks'],['veeck'],['veeck']
veer,['veer'],['veer'],['veer']
vehic,['vehicles'],['vehicl'],['vehicl']
veil,['veiled'],['veil'],['veil']
vein,['veining'],['vein'],['vein']
veldt,['veldt'],['veldt'],['veldt']
vell,['vellum'],['vellum'],['vellum']
ven,['venn'],['venn'],['venn']
venet,['venetian'],['venetian'],['venetian']
venom,['venomous'],['venom'],['venom']
vent,['ventured'],['ventur'],['ventur']
ver,['veracious'],['veraci'],['veraci']
verand,['veranda'],['veranda'],['veranda']
verb,['verb'],['verb'],['verb']
vergess,['vergessen'],['vergessen'],['vergessen']
verloop,"['verloop', 'verloops']","['verloop', 'verloop']","['verloop', 'verloop']"
vermont,"['vermonts', 'vermont']","['vermont', 'vermont']","['vermont', 'vermont']"
vermou,['vermouth'],['vermouth'],['vermouth']
veronic,['veronica'],['veronica'],['veronica']
vers,['verses'],['vers'],['vers']
versail,['versailles'],['versail'],['versaill']
vest,['vest'],['vest'],['vest']
vestib,['vestibule'],['vestibul'],['vestibul']
vevay,['vevay'],['vevay'],['vevay']
vibr,['vibration'],['vibrat'],['vibrat']
vict,['victorious'],['victori'],['victori']
viennes,['viennese'],['viennes'],['viennes']
vieux,['vieux'],['vieux'],['vieux']
vineyard,['vineyards'],['vineyard'],['vineyard']
vinnic,['vinnicum'],['vinnicum'],['vinnicum']
violin,['violinist'],['violinist'],['violinist']
viril,['virility'],['viril'],['viril']
visit,['visitation'],['visit'],['visit']
vist,['vista'],['vista'],['vista']
vittorio,['vittorio'],['vittorio'],['vittorio']
vladil,['vladilen'],['vladilen'],['vladilen']
voc,"['vocation', 'vocalization']","['vocat', 'vocal']","['vocat', 'vocal']"
voic,['voices'],['voic'],['voic']
volley,['volley'],['volley'],['volley']
volstead,['volstead'],['volstead'],['volstead']
volumet,['volumetric'],['volumetr'],['volumetr']
vom,['vom'],['vom'],['vom']
voodoo,['voodoo'],['voodoo'],['voodoo']
vow,['vow'],['vow'],['vow']
vowel,['vowels'],['vowel'],['vowel']
vuhranduh,['vuhranduh'],['vuhranduh'],['vuhranduh']
wacky,['wacky'],['wacki'],['wacki']
wag,['wages'],['wage'],['wage']
waggl,['waggled'],['waggl'],['waggl']
wak,"['wake', 'waking']","['wake', 'wake']","['wake', 'wake']"
wal,['wales'],['wale'],['wale']
walk,['walking'],['walk'],['walk']
walkout,['walkout'],['walkout'],['walkout']
wallpap,['wallpaper'],['wallpap'],['wallpap']
walnut,['walnut'],['walnut'],['walnut']
waltham,['waltham'],['waltham'],['waltham']
wand,['wanders'],['wander'],['wander']
want,['want'],['want'],['want']
ward,['ward'],['ward'],['ward']
wareh,['warehouses'],['warehous'],['warehous']
warsaw,['warsaw'],['warsaw'],['warsaw']
wash,['washed'],['wash'],['wash']
wasteland,['wasteland'],['wasteland'],['wasteland']
wat,['waters'],['water'],['water']
watch,"['watched', 'watchings']","['watch', 'watch']","['watch', 'watch']"
waterproof,['waterproof'],['waterproof'],['waterproof']
watersky,['waterskiing'],['waterski'],['waterski']
waterway,['waterways'],['waterway'],['waterway']
watson,['watsons'],['watson'],['watson']
wav,['waves'],['wave'],['wave']
waveleng,['wavelength'],['wavelength'],['wavelength']
wayward,['wayward'],['wayward'],['wayward']
weakest,['weakest'],['weakest'],['weakest']
weatherb,['weatherbeaten'],['weatherbeaten'],['weatherbeaten']
weav,['weaves'],['weav'],['weav']
web,['webb'],['webb'],['webb']
wee,['weeds'],['weed'],['weed']
weekend,['weekend'],['weekend'],['weekend']
weid,['weider'],['weider'],['weider']
weigand,['weigand'],['weigand'],['weigand']
weigh,['weighed'],['weigh'],['weigh']
weir,['weirs'],['weir'],['weir']
weird,['weirdly'],['weirdli'],['weird']
welch,['welchs'],['welch'],['welch']
wellington,['wellington'],['wellington'],['wellington']
wellsvil,['wellsville'],['wellsvil'],['wellsvill']
welm,['welmers'],['welmer'],['welmer']
welton,['welton'],['welton'],['welton']
wemmick,['wemmick'],['wemmick'],['wemmick']
westchest,['westchester'],['westchest'],['westchest']
western,['western'],['western'],['western']
westfield,['westfield'],['westfield'],['westfield']
westhampton,['westhampton'],['westhampton'],['westhampton']
wet,['wetting'],['wet'],['wet']
whack,['whack'],['whack'],['whack']
whah,['whah'],['whah'],['whah']
wharf,['wharf'],['wharf'],['wharf']
whear,['wheare'],['whear'],['whear']
wheel,['wheeled'],['wheel'],['wheel']
whent,['whence'],['whenc'],['whenc']
wherev,['wherever'],['wherev'],['wherev']
whichev,['whichever'],['whichev'],['whichev']
whippet,['whippet'],['whippet'],['whippet']
whippl,"['whipple', 'whipples']","['whippl', 'whippl']","['whippl', 'whippl']"
whiskey,['whiskey'],['whiskey'],['whiskey']
whisp,['whisper'],['whisper'],['whisper']
whitehal,['whitehall'],['whitehal'],['whitehal']
whol,['wholly'],['wholli'],['wholli']
whup,['whup'],['whup'],['whup']
whyf,['whyfores'],['whyfor'],['whyfor']
wicket,['wicket'],['wicket'],['wicket']
wid,"['widened', 'widens']","['widen', 'widen']","['widen', 'widen']"
widegrip,['widegrip'],['widegrip'],['widegrip']
widow,['widower'],['widow'],['widow']
wieder,['wiederum'],['wiederum'],['wiederum']
wield,['wielding'],['wield'],['wield']
wil,['willinge'],['willing'],['willing']
wildenstein,['wildenstein'],['wildenstein'],['wildenstein']
wilfr,['wilfred'],['wilfr'],['wilfr']
wilfrid,['wilfrid'],['wilfrid'],['wilfrid']
wilshir,['wilshire'],['wilshir'],['wilshir']
winehead,['winehead'],['winehead'],['winehead']
wingm,['wingman'],['wingman'],['wingman']
winslow,"['winslows', 'winslow']","['winslow', 'winslow']","['winslow', 'winslow']"
winston,['winston'],['winston'],['winston']
wint,['winters'],['winter'],['winter']
wintertim,['wintertime'],['wintertim'],['wintertim']
wis,['wise'],['wise'],['wise']
withstand,['withstand'],['withstand'],['withstand']
witty,['witty'],['witti'],['witti']
wolf,['wolf'],['wolf'],['wolf']
wond,['wonderful'],['wonder'],['wonder']
woo,['woo'],['woo'],['woo']
wood,['wood'],['wood'],['wood']
woodcut,['woodcutters'],['woodcutt'],['woodcutt']
wool,['wool'],['wool'],['wool']
wor,['worship'],['worship'],['worship']
workin,['workin'],['workin'],['workin']
workout,['workouts'],['workout'],['workout']
workshop,['workshops'],['workshop'],['workshop']
worst,['worsted'],['worst'],['worst']
worthless,['worthless'],['worthless'],['worthless']
wouldnt,['wouldnt'],['wouldnt'],['wouldnt']
wound,"['wounded', 'wounding']","['wound', 'wound']","['wound', 'wound']"
wr,['wr'],['wr'],['wr']
wrag,['wragge'],['wragg'],['wragg']
wrea,['wreath'],['wreath'],['wreath']
wrest,['wrest'],['wrest'],['wrest']
wrestl,['wrestles'],['wrestl'],['wrestl']
wretch,['wretch'],['wretch'],['wretch']
wright,['wrights'],['wright'],['wright']
wrong,['wrongful'],['wrong'],['wrong']
wrongdo,['wrongdoer'],['wrongdoer'],['wrongdoer']
ws,['ws'],['ws'],['ws']
wyn,['wynn'],['wynn'],['wynn']
xs,['xs'],['xs'],['xs']
ya,['yalies'],['yali'],['yali']
yakov,['yakov'],['yakov'],['yakov']
yankeef,['yankeefication'],['yankeef'],['yankeef']
yap,['yapping'],['yap'],['yap']
yardstick,['yardstick'],['yardstick'],['yardstick']
yassuh,['yassuhs'],['yassuh'],['yassuh']
yip,['yip'],['yip'],['yip']
ym,['ym'],['ym'],['ym']
ymg,['ymg'],['ymg'],['ymg']
yog,['yogi'],['yogi'],['yogi']
yor,['yori'],['yori'],['yori']
york,['yorker'],['yorker'],['yorker']
youngst,['youngster'],['youngster'],['youngster']
youv,['youve'],['youv'],['youv']
yujobo,['yujobo'],['yujobo'],['yujobo']
yvet,['yvette'],['yvett'],['yvett']
ywc,['ywca'],['ywca'],['ywca']
z,['z'],['z'],['z']
ziminsk,['ziminska'],['ziminska'],['ziminska']
zion,['zionists'],['zionist'],['zionist']
zorrilla,['zorrillas'],['zorrilla'],['zorrilla']
